season,n_legs,lifelines,worst_case_bets,worst_case_turnover,worst_case_payout,expected_payout,rpf_fees,poc_fees,gross_win_of_original_bets,fraction_saved,N_bets_total
2025,11,"5,5,2,2",304,10299.909972,101819.18007855,24345.8311234025,216.298109412,1589.69649465,10299.909972,0.38143036386449186,797
2025,11,"3,3,3,2",161,6393.420011,46039.9634024,16434.99135502722,134.261820231,1000.2330008,6393.420011,0.20200752823086573,797
2025,11,"4,3,3,2",231,8203.399996,68844.81763004999,17564.359896253252,172.271399916,1275.56999845,8203.399996,0.28983688833124216,797
2025,11,"5,3,3,2",289,10094.849963,99346.08620749999,20264.74027256397,211.991849223,1559.9374934,10094.849963,0.36260978670012545,797
2025,11,"4,4,3,2",237,8322.399997999999,69976.81759255,19560.14941201274,174.770399958,1294.6699985999999,8322.399997999999,0.2973651191969887,797
2025,11,"5,4,3,2",307,10414.909967,103599.80490475,22260.529788323453,218.713109307,1608.19649375,10414.909967,0.3851944792973651,797
2025,11,"5,5,3,2",311,10449.909964999999,103974.17998274999,25633.755794827062,219.448109265,1613.44649345,10449.909964999999,0.39021329987452946,797
2025,11,"4,4,4,2",237,8322.399997999999,69976.81759255,21668.597863352537,174.770399958,1294.6699985999999,8322.399997999999,0.2973651191969887,797
2025,11,"5,4,4,2",312,10460.409971,104260.30534975,24368.978239663254,219.66860939100002,1615.02149435,10460.409971,0.39146800501882056,797
2025,11,"5,5,4,2",317,10505.40997,104739.68043825,27793.59776624002,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"5,5,5,2",317,10505.40997,104739.68043825,31626.503581659643,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"3,3,3,3",161,6393.420011,46039.9634024,17608.02547333603,134.261820231,1000.2330008,6393.420011,0.20200752823086573,797
2025,11,"4,3,3,3",231,8203.399996,68844.81763004999,18737.39401456206,172.271399916,1275.56999845,8203.399996,0.28983688833124216,797
2025,11,"5,3,3,3",289,10094.849963,99346.08620749999,21437.77439087278,211.991849223,1559.9374934,10094.849963,0.36260978670012545,797
2025,11,"4,4,3,3",237,8322.399997999999,69976.81759255,20771.62297873119,174.770399958,1294.6699985999999,8322.399997999999,0.2973651191969887,797
2025,11,"5,4,3,3",307,10414.909967,103599.80490475,23472.003355041903,218.713109307,1608.19649375,10414.909967,0.3851944792973651,797
2025,11,"5,5,3,3",311,10449.909964999999,103974.17998274999,26975.258690162897,219.448109265,1613.44649345,10449.909964999999,0.39021329987452946,797
2025,11,"4,4,4,3",237,8322.399997999999,69976.81759255,22939.27653316,174.770399958,1294.6699985999999,8322.399997999999,0.2973651191969887,797
2025,11,"5,4,4,3",312,10460.409971,104260.30534975,25639.656909470716,219.66860939100002,1615.02149435,10460.409971,0.39146800501882056,797
2025,11,"5,5,4,3",317,10505.40997,104739.68043825,29194.30576466486,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"5,5,5,3",317,10505.40997,104739.68043825,33160.563237680835,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"4,4,4,4",237,8322.399997999999,69976.81759255,25157.793173378966,174.770399958,1294.6699985999999,8322.399997999999,0.2973651191969887,797
2025,11,"5,4,4,4",312,10460.409971,104260.30534975,27858.17354968968,219.66860939100002,1615.02149435,10460.409971,0.39146800501882056,797
2025,11,"5,5,4,4",317,10505.40997,104739.68043825,31464.21592495698,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"5,5,5,4",317,10505.40997,104739.68043825,35499.381706987384,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"5,5,5,5",317,10505.40997,104739.68043825,39658.974513332774,220.61360937,1621.7714942,10505.40997,0.397741530740276,797
2025,11,"1,1,1,1,1",31,1974.750008,13004.7508998,7264.273359473214,41.469750168000004,321.76250095,1974.750008,0.03889585947302384,797
2025,11,"2,1,1,1,1",75,3495.2300569999998,24265.23820325,8274.61610098264,73.399831197,554.63450845,3495.2300569999998,0.09410288582183186,797
2025,11,"3,1,1,1,1",119,4614.970041,34130.593723599995,8967.983589629543,96.91437086100001,728.2455059,4614.970041,0.1493099121706399,797
2025,11,"4,1,1,1,1",149,5434.670032,45366.64802945,10097.352130855576,114.128070672,854.6405043,5434.670032,0.18695106649937265,797
2025,11,"5,1,1,1,1",177,6826.120003999999,60422.9175374,11389.92001041629,143.348520084,1065.50800015,6826.120003999999,0.22208281053952322,797
2025,11,"2,2,1,1,1",82,4616.480055,30691.48827195,10160.389979904126,96.946081155,723.0720079,4616.480055,0.1028858218318695,797
2025,11,"3,2,1,1,1",148,6191.220024,43896.8436522,10853.757468551032,130.015620504,966.683003,6191.220024,0.18569636135508155,797
2025,11,"4,2,1,1,1",196,7402.100023999999,59028.278237499995,11983.126009777063,155.444100504,1151.75500275,7402.100023999999,0.24592220828105396,797
2025,11,"5,2,1,1,1",237,9038.550004,82115.79834095,13275.693889337777,189.809550084,1396.87249955,9038.550004,0.2973651191969887,797
2025,11,"3,3,1,1,1",153,6249.920006,44527.663390099995,11888.680569085715,131.248320126,978.70800005,6249.920006,0.191969887076537,797
2025,11,"4,3,1,1,1",214,7947.900004,64691.26772405,13018.049110311746,166.905900084,1237.24499965,7947.900004,0.2685069008782936,797
2025,11,"5,3,1,1,1",269,9802.349986,93388.53769465,14310.61698987246,205.849349706,1516.06249685,9802.349986,0.33751568381430364,797
2025,11,"4,4,1,1,1",217,8016.900012,65133.26778255,14789.565164407499,168.354900252,1247.59500085,8016.900012,0.2722710163111669,797
2025,11,"5,4,1,1,1",279,10022.529989999999,96095.65157444999,16082.133043968213,210.47312979,1548.0894973499999,10022.529989999999,0.35006273525721454,797
2025,11,"5,5,1,1,1",283,10057.529988,96470.02665245,17845.947781032817,211.208129748,1553.3394970499999,10057.529988,0.35508155583437895,797
2025,11,"2,2,2,1,1",83,4619.480052,30802.488160949997,12530.423307628947,97.009081092,723.5220074499999,4619.480052,0.10414052697616061,797
2025,11,"3,2,2,1,1",150,6209.220017,44322.8434572,13223.790796275853,130.393620357,969.38300195,6209.220017,0.18820577164366373,797
2025,11,"4,2,2,1,1",202,7470.1000109999995,61024.778067,14353.159337501884,156.872100231,1161.9550007999999,7470.1000109999995,0.2534504391468005,797
2025,11,"5,2,2,1,1",244,9111.549986,84217.29806545,15645.727217062598,191.342549706,1407.8224968499999,9111.549986,0.30614805520702637,797
2025,11,"3,3,2,1,1",158,6304.4200009999995,45192.6633125,14283.005966672976,132.392820021,986.8829992999999,6304.4200009999995,0.19824341279799249,797
2025,11,"4,3,2,1,1",225,8064.399992,67082.51759495,15412.374507899007,169.352399832,1254.71999785,8064.399992,0.2823086574654956,797
2025,11,"5,3,2,1,1",284,9948.849966,97080.78647465,16704.942387459723,208.92584928600002,1538.03749385,9948.849966,0.35633626097867,797
2025,11,"4,4,2,1,1",228,8133.4,67524.51765344999,17235.25147417853,170.8014,1265.06999905,8133.4,0.2860727728983689,797
2025,11,"5,4,2,1,1",298,10213.529975,100262.5251969,18527.819353739244,214.484129475,1576.7394950999999,10213.529975,0.3739021329987453,797
2025,11,"5,5,2,1,1",302,10248.529973,100636.90027489999,20329.066630340356,215.219129433,1581.9894947999999,10248.529973,0.37892095357590966,797
2025,11,"3,3,3,1,1",159,6354.420006,45742.6633675,15441.655182082082,133.44282012600002,994.38300005,6354.420006,0.19949811794228356,797
2025,11,"4,3,3,1,1",228,8149.399995,68232.51767915,16571.023723308113,171.13739989500002,1267.4699982999998,8149.399995,0.2860727728983689,797
2025,11,"5,3,3,1,1",287,10033.849968999999,98230.78655885,17863.59160286883,210.710849349,1550.7874943,10033.849968999999,0.3601003764115433,797
2025,11,"4,4,3,1,1",234,8268.399997,69364.51764165,18432.340137997282,173.636399937,1286.56999845,8268.399997,0.2936010037641154,797
2025,11,"5,4,3,1,1",304,10348.529972,102102.52518509999,19724.908017557995,217.319129412,1598.2394944999999,10348.529972,0.38143036386449186,797
2025,11,"5,5,3,1,1",308,10383.52997,102476.9002631,21656.184622776487,218.05412937,1603.4894941999999,10383.52997,0.3864491844416562,797
2025,11,"4,4,4,1,1",234,8268.399997,69364.51764165,20387.241885231644,173.636399937,1286.56999845,8268.399997,0.2936010037641154,797
2025,11,"5,4,4,1,1",308,10393.529971,102717.5251751,21679.80976479236,218.264129391,1604.9894943499999,10393.529971,0.3864491844416562,797
2025,11,"5,5,4,1,1",313,10438.52997,103196.9002636,23662.479890084007,219.20912937,1611.7394941999999,10438.52997,0.39272271016311167,797
2025,11,"5,5,5,1,1",313,10438.52997,103196.9002636,25992.306880075852,219.20912937,1611.7394941999999,10438.52997,0.39272271016311167,797
2025,11,"2,2,2,2,1",83,4619.480052,30802.488160949997,15387.034335807102,97.009081092,723.5220074499999,4619.480052,0.10414052697616061,797
2025,11,"3,2,2,2,1",151,6239.22002,44577.8434827,16080.401824454008,131.02362042000001,973.8830024,6239.22002,0.18946047678795483,797
2025,11,"4,2,2,2,1",203,7500.100014,61279.7780925,17209.77036568004,157.502100294,1166.45500125,7500.100014,0.2547051442910916,797
2025,11,"5,2,2,2,1",246,9166.549986,85547.29796195,18502.338245240753,192.497549706,1416.0724968499999,9166.549986,0.3086574654956085,797
2025,11,"3,3,2,2,1",160,6343.420006,45489.9633474,17163.90906471357,133.211820126,992.73300005,6343.420006,0.20075282308657466,797
2025,11,"4,3,2,2,1",227,8103.3999969999995,67379.81762985,18293.277605939602,170.17139993700002,1260.5699986,8103.3999969999995,0.2848180677540778,797
2025,11,"5,3,2,2,1",287,10012.849968,98453.08638055,19585.84548550032,210.269849328,1547.6374941499998,10012.849968,0.3601003764115433,797
2025,11,"4,4,2,2,1",230,8172.4000049999995,67821.81768835,20167.515484402895,171.62040010500002,1270.9199998,8172.4000049999995,0.28858218318695106,797
2025,11,"5,4,2,2,1",303,10292.909979,102096.8051818,21460.08336396361,216.15110955900002,1589.14649575,10292.909979,0.38017565872020076,797
2025,11,"5,5,2,2,1",308,10347.909979,102891.18030179999,23298.76318010123,217.306109559,1597.39649575,10347.909979,0.3864491844416562,797
2025,11,"3,3,3,2,1",162,6403.420012,46141.763412579996,18369.18440503607,134.47182025200001,1002.233001,6403.420012,0.20326223337515684,797
2025,11,"4,3,3,2,1",232,8213.399997,68946.61764023,19498.5529462621,172.481399937,1277.56999865,8213.399997,0.29109159347553326,797
2025,11,"5,3,3,2,1",292,10122.849968,100019.88639093,20791.120825822818,212.579849328,1564.6374942,10122.849968,0.36637390213299875,797
2025,11,"4,4,3,2,1",238,8332.399999,70078.61760273,21411.23027313504,174.980399979,1296.6699988,8332.399999,0.2986198243412798,797
2025,11,"5,4,3,2,1",311,10452.909973,104353.60509617999,22703.798152695752,219.511109433,1614.8964947499999,10452.909973,0.39021329987452946,797
2025,11,"5,5,3,2,1",316,10507.909973,105147.98021618,24672.507297450753,220.666109433,1623.1464947499999,10507.909973,0.39648682559598497,797
2025,11,"4,4,4,2,1",239,8336.399995,70112.61756873,23446.6565950124,175.064399895,1297.2699982,8336.399995,0.2998745294855709,797
2025,11,"5,4,4,2,1",317,10502.409973,105048.10550718,24739.224474573115,220.550609433,1622.3214947499998,10502.409973,0.397741530740276,797
2025,11,"5,5,4,2,1",323,10567.409974,105947.48063768,26759.32713940127,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"5,5,5,2,1",323,10567.409974,105947.48063768,29279.85742533994,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"3,3,3,3,1",162,6403.420012,46141.763412579996,19639.63895089246,134.47182025200001,1002.233001,6403.420012,0.20326223337515684,797
2025,11,"4,3,3,3,1",232,8213.399997,68946.61764023,20769.007492118493,172.481399937,1277.56999865,8213.399997,0.29109159347553326,797
2025,11,"5,3,3,3,1",292,10122.849968,100019.88639093,22061.575371679206,212.579849328,1564.6374942,10122.849968,0.36637390213299875,797
2025,11,"4,4,3,3,1",238,8332.399999,70078.61760273,22720.124267401072,174.980399979,1296.6699988,8332.399999,0.2986198243412798,797
2025,11,"5,4,3,3,1",311,10452.909973,104353.60509617999,24012.692146961785,219.511109433,1614.8964947499999,10452.909973,0.39021329987452946,797
2025,11,"5,5,3,3,1",316,10507.909973,105147.98021618,26111.430620334166,220.666109433,1623.1464947499999,10507.909973,0.39648682559598497,797
2025,11,"4,4,4,3,1",239,8336.399995,70112.61756873,24816.775172957918,175.064399895,1297.2699982,8336.399995,0.2998745294855709,797
2025,11,"5,4,4,3,1",317,10502.409973,105048.10550718,26109.34305251863,220.550609433,1622.3214947499998,10502.409973,0.397741530740276,797
2025,11,"5,5,4,3,1",323,10567.409974,105947.48063768,28259.475045964165,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"5,5,5,3,1",323,10567.409974,105947.48063768,30914.106222529444,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"4,4,4,4,1",239,8336.399995,70112.61756873,26971.04315313079,175.064399895,1297.2699982,8336.399995,0.2998745294855709,797
2025,11,"5,4,4,4,1",317,10502.409973,105048.10550718,28263.611032691508,220.550609433,1622.3214947499998,10502.409973,0.397741530740276,797
2025,11,"5,5,4,4,1",323,10567.409974,105947.48063768,30465.136546210197,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"5,5,5,4,1",323,10567.409974,105947.48063768,33188.6760317899,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"5,5,5,5,1",323,10567.409974,105947.48063768,36045.55147629193,221.915609454,1632.0714948999998,10567.409974,0.40526976160602257,797
2025,11,"2,2,2,2,2",83,4619.480052,30802.488160949997,18733.394489838593,97.009081092,723.5220074499999,4619.480052,0.10414052697616061,797
2025,11,"3,2,2,2,2",151,6239.22002,44577.8434827,19426.761978485494,131.02362042000001,973.8830024,6239.22002,0.18946047678795483,797
2025,11,"4,2,2,2,2",203,7500.100014,61279.7780925,20556.13051971153,157.502100294,1166.45500125,7500.100014,0.2547051442910916,797
2025,11,"5,2,2,2,2",246,9166.549986,85547.29796195,21848.69839927224,192.497549706,1416.0724968499999,9166.549986,0.3086574654956085,797
2025,11,"3,3,2,2,2",161,6393.420011,45664.9633649,20534.5612886075,134.261820231,1000.2330008,6393.420011,0.20200752823086573,797
2025,11,"4,3,2,2,2",228,8153.400001999999,67554.81764734999,21663.92982983353,171.221400042,1268.06999935,8153.400001999999,0.2860727728983689,797
2025,11,"5,3,2,2,2",288,10062.849973,98628.08639805,22956.497709394247,211.319849433,1555.1374948999999,10062.849973,0.3613550815558344,797
2025,11,"4,4,2,2,2",231,8222.40001,67996.81770585,23589.528620480593,172.67040021,1278.42000055,8222.40001,0.28983688833124216,797
2025,11,"5,4,2,2,2",304,10342.909984,102271.8051993,24882.09650004131,217.201109664,1596.6464965,10342.909984,0.38143036386449186,797
2025,11,"5,5,2,2,2",309,10397.909984,103066.1803193,26758.208855715435,218.356109664,1604.8964965,10397.909984,0.3877038895859473,797
2025,11,"3,3,3,2,2",163,6453.4200169999995,46316.76343008,21786.462753843392,135.521820357,1009.73300175,6453.4200169999995,0.20451693851944794,797
2025,11,"4,3,3,2,2",233,8263.400002,69121.61765772999,22915.831295069424,173.531400042,1285.0699994,8263.400002,0.29234629861982436,797
2025,11,"5,3,3,2,2",293,10172.849973,100194.88640843,24208.399174630136,213.629849433,1572.13749495,10172.849973,0.36762860727728985,797
2025,11,"4,4,3,2,2",239,8382.400004,70253.61762023,24879.86953412613,176.030400084,1304.1699995499998,8382.400004,0.2998745294855709,797
2025,11,"5,4,3,2,2",312,10502.909978,104528.60511368,26172.437413686843,220.561109538,1622.3964955,10502.909978,0.39146800501882056,797
2025,11,"5,5,3,2,2",317,10557.909978,105322.98023367999,28178.579097978352,221.716109538,1630.6464955,10557.909978,0.397741530740276,797
2025,11,"4,4,4,2,2",240,8386.4,70287.61758623,27001.812422116327,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,2,2",318,10552.409978,105223.10552468,28294.380301677043,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,2,2",324,10617.409979,106122.48065518,30351.915506041707,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,2,2",324,10617.409979,106122.48065518,33063.774087302205,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"3,3,3,3,2",163,6453.4200169999995,46316.76343008,23134.882880718967,135.521820357,1009.73300175,6453.4200169999995,0.20451693851944794,797
2025,11,"4,3,3,3,2",233,8263.400002,69121.61765772999,24264.251421945,173.531400042,1285.0699994,8263.400002,0.29234629861982436,797
2025,11,"5,3,3,3,2",293,10172.849973,100194.88640843,25556.819301505715,213.629849433,1572.13749495,10172.849973,0.36762860727728985,797
2025,11,"4,4,3,3,2",239,8382.400004,70253.61762023,26266.72910941135,176.030400084,1304.1699995499998,8382.400004,0.2998745294855709,797
2025,11,"5,4,3,3,2",312,10502.909978,104528.60511368,27559.296988972063,220.561109538,1622.3964955,10502.909978,0.39146800501882056,797
2025,11,"5,5,3,3,2",317,10557.909978,105322.98023367999,29695.468001880952,221.716109538,1630.6464955,10557.909978,0.397741530740276,797
2025,11,"4,4,4,3,2",240,8386.4,70287.61758623,28450.447843236587,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,3,2",318,10552.409978,105223.10552468,29743.0157227973,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,3,2",324,10617.409979,106122.48065518,31930.580255779343,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,3,2",324,10617.409979,106122.48065518,34776.62107688093,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"4,4,4,4,2",240,8386.4,70287.61758623,30694.033651077854,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,4,2",318,10552.409978,105223.10552468,31986.60153063857,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,4,2",324,10617.409979,106122.48065518,34225.55958369377,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,4,2",324,10617.409979,106122.48065518,37140.58952189867,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,5,2",324,10617.409979,106122.48065518,40311.80626150357,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"3,3,3,3,3",163,6453.4200169999995,46316.76343008,24521.914323719462,135.521820357,1009.73300175,6453.4200169999995,0.20451693851944794,797
2025,11,"4,3,3,3,3",233,8263.400002,69121.61765772999,25651.282864945497,173.531400042,1285.0699994,8263.400002,0.29234629861982436,797
2025,11,"5,3,3,3,3",293,10172.849973,100194.88640843,26943.85074450621,213.629849433,1572.13749495,10172.849973,0.36762860727728985,797
2025,11,"4,4,3,3,3",239,8382.400004,70253.61762023,27692.20000082149,176.030400084,1304.1699995499998,8382.400004,0.2998745294855709,797
2025,11,"5,4,3,3,3",312,10502.909978,104528.60511368,28984.767880382202,220.561109538,1622.3964955,10502.909978,0.39146800501882056,797
2025,11,"5,5,3,3,3",317,10557.909978,105322.98023367999,31250.96822190847,221.716109538,1630.6464955,10557.909978,0.397741530740276,797
2025,11,"4,4,4,3,3",240,8386.4,70287.61758623,29939.5199774897,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,3,3",318,10552.409978,105223.10552468,31232.087857050417,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,3,3",324,10617.409979,106122.48065518,33549.68171864984,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,3,3",324,10617.409979,106122.48065518,36529.90477959252,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"4,4,4,4,3",240,8386.4,70287.61758623,32271.80373110272,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,4,3",318,10552.409978,105223.10552468,33564.37161066343,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,4,3",324,10617.409979,106122.48065518,35933.35899233601,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,4,3",324,10617.409979,106122.48065518,38982.571170382005,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,5,3",324,10617.409979,106122.48065518,42311.898697328,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"4,4,4,4,4",240,8386.4,70287.61758623,34641.168073105175,176.11440000000002,1304.76999895,8386.4,0.30112923462986196,797
2025,11,"5,4,4,4,4",318,10552.409978,105223.10552468,35933.73595266589,221.60060953800001,1629.8214954999999,10552.409978,0.3989962358845671,797
2025,11,"5,5,4,4,4",324,10617.409979,106122.48065518,38354.11685441162,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,4,4",324,10617.409979,106122.48065518,41477.97796134506,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,5,4",324,10617.409979,106122.48065518,44886.259163835035,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,11,"5,5,5,5,5",324,10617.409979,106122.48065518,48321.57013508811,222.965609559,1639.5714956499999,10617.409979,0.4065244667503137,797
2025,12,1,54,4771.960008,46761.0200802,7709.133298405151,100.211160168,900.0440010000001,4771.960008,0.032277346084877465,1673
2025,12,2,109,5822.919984,59797.9047534,9478.199433006754,122.28131966400001,1061.911998,5822.919984,0.06515242080095636,1673
2025,12,3,173,7034.019948,72620.7901656,11372.648422236472,147.714418908,1253.326992,7034.019948,0.10340705319784818,1673
2025,12,4,219,8413.519932000001,84109.3159368,12705.701618136969,176.683918572,1463.0519904,8413.519932000001,0.13090257023311416,1673
2025,12,5,259,12249.869916,108811.7532294,15982.298630703095,257.247268236,2038.0044882,12249.869916,0.15481171548117154,1673
2025,12,"1,1",68,5132.329992,49420.9297056,15490.857372358398,107.778929832,953.6179980000002,5132.329992,0.04064554692169755,1673
2025,12,"2,1",164,6991.50996,70090.7195916,17259.92350696,146.82170916,1243.343994,6991.50996,0.09802749551703527,1673
2025,12,"3,1",246,9122.099916,92206.51993740001,19154.37249618972,191.564098236,1574.4324864,9122.099916,0.1470412432755529,1673
2025,12,"4,1",306,10803.589884,106305.657582,20487.425692090215,226.87538756400002,1831.4559828,10803.589884,0.18290496114763896,1673
2025,12,"5,1",355,14774.939844,132582.594171,23764.02270465634,310.273736724,2431.6584774000003,14774.939844,0.21219366407650928,1673
2025,12,"2,2",173,7199.509956,71605.96947720001,19412.07838586671,151.189709076,1275.7939932000002,7199.509956,0.10340705319784818,1673
2025,12,"3,2",279,10263.549912,101202.6199386,21306.52737509643,215.534548152,1754.7499848,10263.549912,0.16676628810520025,1673
2025,12,"4,2",354,12227.539884,119098.782369,22639.580570996925,256.778337564,2054.6484822,12227.539884,0.21159593544530783,1673
2025,12,"5,2",408,16320.889836,147089.218809,25916.17758356305,342.738686556,2676.4009758,16320.889836,0.2438732815301853,1673
2025,12,"3,3",285,10384.54992,102556.3699956,25109.82686711996,218.07554832000002,1772.899986,10384.54992,0.17035265989240886,1673
2025,12,"4,3",369,12484.969908,123464.063034,26442.880063020453,262.184368068,2093.2629858,12484.969908,0.22056186491332935,1673
2025,12,"5,3",432,16646.819844,152502.8990538,29719.47707558658,349.583216724,2726.8154766,16646.819844,0.2582187686790197,1673
2025,12,"4,4",379,12694.029924,129204.7636152,28261.77509006182,266.574628404,2124.8719884,12694.029924,0.22653915122534368,1673
2025,12,"5,4",449,17165.879868,160584.099642,31538.37210262794,360.483477228,2815.9744806,17165.879868,0.2683801554094441,1673
2025,12,"5,5",451,17200.87986,161869.099194,35096.34188502545,361.21847706000005,2821.7244792,17200.87986,0.269575612671847,1673
2025,12,"1,1,1",69,5134.3299959999995,49442.9297496,23345.27222205974,107.82092991600001,953.9179986000001,5134.3299959999995,0.041243275552898986,1673
2025,12,"2,1,1",168,7021.50996,70275.2195976,25114.33835666134,147.45170916,1247.843994,7021.50996,0.100418410041841,1673
2025,12,"3,1,1",253,9200.099916,92652.6199434,27008.787345891058,193.202098236,1586.1324864,9200.099916,0.15122534369396293,1673
2025,12,"4,1,1",316,10994.589888,109274.757792,28341.840541791556,230.886387648,1860.1059834,10994.589888,0.18888224745965332,1673
2025,12,"5,1,1",367,15220.939848,137082.944382,31618.437554357683,319.639736808,2498.558478,15220.939848,0.2193664076509265,1673
2025,12,"2,2,1",179,7284.509952,72447.9694152,27439.398089278722,152.97470899200002,1289.7939924,7284.509952,0.10699342498505679,1673
2025,12,"3,2,1",293,10434.549912,102610.2199872,29333.847078508443,219.12554815200002,1782.3999846,10434.549912,0.17513448894202033,1673
2025,12,"4,2,1",381,12629.33988,124406.28239975999,30666.90027440894,265.21613748000004,2116.9184814,12629.33988,0.22773460848774657,1673
2025,12,"5,2,1",443,17547.689832,159002.96864376,33943.49728697506,368.501486472,2862.420975,17547.689832,0.2647937836222355,1673
2025,12,"3,3,1",302,10580.549916,104280.2199522,32243.775681407187,222.19154823600002,1804.2999852,10580.549916,0.18051404662283324,1673
2025,12,"4,3,1",405,12997.769916000001,136590.81471276,33576.828877307686,272.953168236,2172.6829872,12997.769916000001,0.242080095636581,1673
2025,12,"5,3,1",481,18043.619844,174624.79968096002,36853.42588987381,378.91601672400003,2938.8354768,18043.619844,0.28750747160789003,1673
2025,12,"4,4,1",419,13382.829924,143467.01521056,35451.427314117966,281.03942840400003,2230.6919886,13382.829924,0.25044829647340106,1673
2025,12,"5,4,1",504,18843.67986,184786.50018576,38728.02432668409,395.71727706,3070.3944798,18843.67986,0.301255230125523,1673
2025,12,"5,5,1",507,18888.679848,186161.49970176,42318.39491929416,396.662276808,3077.6444778,18888.679848,0.3030484160191273,1673
2025,12,"2,2,2",181,7334.509944,73447.9692552,29840.053953154547,154.02470882400002,1297.2939912,7334.509944,0.10818888224745965,1673
2025,12,"3,2,2",296,10509.5499,103960.2197712,31734.502942384264,220.7005479,1793.6499828,10509.5499,0.17692767483562463,1673
2025,12,"4,2,2",386,12765.339876,126894.03237876,33067.55613828476,268.072137396,2137.3184808,12765.339876,0.23072325164375374,1673
2025,12,"5,2,2",451,17753.689824,163110.71859876,36344.153150850885,372.82748630400005,2893.8209736,17753.689824,0.269575612671847,1673
2025,12,"3,3,2",311,10717.549908,106493.7196782,34774.99439378197,225.068548068,1824.8499840000002,10717.549908,0.18589360430364615,1673
2025,12,"4,3,2",422,13296.269916000001,141711.56504376,36108.047589682465,279.221668236,2218.0829862,13296.269916000001,0.2522414823670054,1673
2025,12,"5,3,2",506,18505.119828,184798.54916796,39384.64460224859,388.607516388,3009.685473,18505.119828,0.30245068738792585,1673
2025,12,"4,4,2",436,13681.329924,148587.76554156,38066.11435560844,287.307928404,2276.0919876,13681.329924,0.26060968320382544,1673
2025,12,"5,4,2",534,19413.179856,196348.24986876,41342.71136817457,407.67677697600004,3157.4444778,19413.179856,0.31918708906156606,1673
2025,12,"5,5,2",539,19488.179844,199233.24963276,44977.46074570281,409.251776724,3169.1944758,19488.179844,0.32217573221757323,1673
2025,12,"3,3,3",313,10733.049912,106662.9697122,37913.472236194415,225.394048152,1827.1749846,10733.049912,0.18708906156604901,1673
2025,12,"4,3,3",425,13336.269924,142395.31516176,39246.52543209492,280.06166840400005,2224.0829874,13336.269924,0.25403466826060966,1673
2025,12,"5,3,3",511,18557.119836,187007.29871196,42523.122444661036,389.69951655600005,3017.5854744,18557.119836,0.3054393305439331,1673
2025,12,"4,4,3",441,13732.329924,150577.51497156,41246.066262525645,288.378928404,2283.7419876,13732.329924,0.26359832635983266,1673
